Id,Facility__c,Name,Room_Type__c,Status__c,GPBUDVM_Demo_Record__c,GPBUDVM_External_Id__c,Hand_Crafted_for_Demo_Scenario__c,Record_Type_Name__c,Facility__r.Name
a031700000FTC1MAAX,a0017000006xUxIAAU,SFW-6-051,Kitchen,Clean,true,a031700000FTC1MAAX,true,Room,SFW
a031700000FTC1NAAX,a0017000006xUxIAAU,SFW-6-052,Cubicle,Clean,true,a031700000FTC1NAAX,true,Room,SFW
a031700000FTC1OAAX,a0017000006xUxIAAU,SFW-6-053,Communal Space,Clean,true,a031700000FTC1OAAX,true,Room,SFW
a031700000FTC1PAAX,a0017000006xUxIAAU,SFW-6-054,Cubicle,Clean,true,a031700000FTC1PAAX,true,Room,SFW
a031700000FTC1QAAX,a0017000006xUxIAAU,SFW-6-055,Conference Room,Unknown,true,a031700000FTC1QAAX,true,Room,SFW
a031700000FTC1RAAX,a0017000006xUxIAAU,SFW-6-056,Conference Room,Unknown,true,a031700000FTC1RAAX,true,Room,SFW
a031700000FTC1SAAX,a0017000006xUxIAAU,SFW-6-057,Personal Office,Clean,true,a031700000FTC1SAAX,true,Room,SFW
a031700000FTC1TAAX,a0017000006xUxIAAU,SFW-6-058,Conference Room,Clean,true,a031700000FTC1TAAX,true,Room,SFW
a031700000FTC1UAAX,a0017000006xUxIAAU,SFW-6-059,Conference Room,Clean,true,a031700000FTC1UAAX,true,Room,SFW
a031700000FTC1VAAX,a0017000006xUxIAAU,SFW-6-060,Cubicle,Clean,true,a031700000FTC1VAAX,true,Room,SFW
a031700000FTC1WAAX,a0017000006xUxIAAU,SFW-6-061,Personal Office,Clean,true,a031700000FTC1WAAX,true,Room,SFW
a031700000FTC1XAAX,a0017000006xUxIAAU,SFW-6-062,Closet,Clean,true,a031700000FTC1XAAX,true,Room,SFW
a031700000FTC1YAAX,a0017000006xUxIAAU,SFW-6-063,Lavatory,Unknown,true,a031700000FTC1YAAX,true,Room,SFW
a031700000FTC1ZAAX,a0017000006xUxIAAU,SFW-6-064,Personal Office,Unknown,true,a031700000FTC1ZAAX,true,Room,SFW
a031700000FTC1aAAH,a0017000006xUxIAAU,SFW-6-065,Communal Space,Clean,true,a031700000FTC1aAAH,true,Room,SFW
a031700000FTC1bAAH,a0017000006xUxIAAU,SFW-6-066,Cubicle,Unknown,true,a031700000FTC1bAAH,true,Room,SFW
a031700000FTC1cAAH,a0017000006xUxIAAU,SFW-6-067,Conference Room,Clean,true,a031700000FTC1cAAH,true,Room,SFW
a031700000FTC1dAAH,a0017000006xUxIAAU,SFW-6-068,Cubicle,Unknown,true,a031700000FTC1dAAH,true,Room,SFW
a031700000FTC1eAAH,a0017000006xUxIAAU,SFW-6-069,Kitchen,Unknown,true,a031700000FTC1eAAH,true,Room,SFW
a031700000FTC1fAAH,a0017000006xUxIAAU,SFW-6-070,Conference Room,Clean,true,a031700000FTC1fAAH,true,Room,SFW
a031700000FTC1gAAH,a0017000006xUxIAAU,SFW-6-071,Communal Space,Clean,true,a031700000FTC1gAAH,true,Room,SFW
a031700000FTC1hAAH,a0017000006xUxIAAU,SFW-6-072,Cubicle,Unknown,true,a031700000FTC1hAAH,true,Room,SFW
a031700000FTC1iAAH,a0017000006xUxIAAU,SFW-6-073,Personal Office,Unknown,true,a031700000FTC1iAAH,true,Room,SFW
a031700000FTC1jAAH,a0017000006xUxIAAU,SFW-6-074,Personal Office,Unknown,true,a031700000FTC1jAAH,true,Room,SFW
a031700000FTC1kAAH,a0017000006xUxIAAU,SFW-6-075,Communal Space,Unknown,true,a031700000FTC1kAAH,true,Room,SFW
a031700000FTC1lAAH,a0017000006xUxIAAU,SFW-6-076,Personal Office,Unknown,true,a031700000FTC1lAAH,true,Room,SFW
a031700000FTC1mAAH,a0017000006xUxIAAU,SFW-6-077,Kitchen,Unknown,true,a031700000FTC1mAAH,true,Room,SFW
a031700000FTC1nAAH,a0017000006xUxIAAU,SFW-6-078,Lavatory,Clean,true,a031700000FTC1nAAH,true,Room,SFW
a031700000FTC1oAAH,a0017000006xUxIAAU,SFW-6-079,Conference Room,Clean,true,a031700000FTC1oAAH,true,Room,SFW
a031700000FTC1pAAH,a0017000006xUxIAAU,SFW-6-080,Conference Room,Clean,true,a031700000FTC1pAAH,true,Room,SFW
a031700000FTC1qAAH,a0017000006xUxIAAU,SFW-6-081,Personal Office,Clean,true,a031700000FTC1qAAH,true,Room,SFW
a031700000FTC1rAAH,a0017000006xUxIAAU,SFW-6-082,Conference Room,Clean,true,a031700000FTC1rAAH,true,Room,SFW
a031700000FTC1sAAH,a0017000006xUxIAAU,SFW-6-083,Personal Office,Clean,true,a031700000FTC1sAAH,true,Room,SFW
a031700000FTC1tAAH,a0017000006xUxIAAU,SFW-6-084,Cubicle,Unknown,true,a031700000FTC1tAAH,true,Room,SFW
a031700000FTC1uAAH,a0017000006xUxIAAU,SFW-6-085,Personal Office,Unknown,true,a031700000FTC1uAAH,true,Room,SFW
a031700000FTC1vAAH,a0017000006xUxIAAU,SFW-6-086,Cubicle,Clean,true,a031700000FTC1vAAH,true,Room,SFW
a031700000FTC1wAAH,a0017000006xUxIAAU,SFW-6-087,Conference Room,Clean,true,a031700000FTC1wAAH,true,Room,SFW
a031700000FTC1xAAH,a0017000006xUxIAAU,SFW-6-088,Personal Office,Clean,true,a031700000FTC1xAAH,true,Room,SFW
a031700000FTC1yAAH,a0017000006xUxIAAU,SFW-6-089,Cubicle,Clean,true,a031700000FTC1yAAH,true,Room,SFW
a031700000FTC1zAAH,a0017000006xUxIAAU,SFW-6-090,Cubicle,Unknown,true,a031700000FTC1zAAH,true,Room,SFW
a031700000FTC20AAH,a0017000006xUxIAAU,SFW-6-091,Conference Room,Clean,true,a031700000FTC20AAH,true,Room,SFW
a031700000FTC21AAH,a0017000006xUxIAAU,SFW-6-092,Personal Office,Unknown,true,a031700000FTC21AAH,true,Room,SFW
a031700000FTC22AAH,a0017000006xUxIAAU,SFW-6-093,Conference Room,Clean,true,a031700000FTC22AAH,true,Room,SFW
a031700000FTC23AAH,a0017000006xUxIAAU,SFW-6-094,Closet,Clean,true,a031700000FTC23AAH,true,Room,SFW
a031700000FTC24AAH,a0017000006xUxIAAU,SFW-6-095,Lavatory,Unknown,true,a031700000FTC24AAH,true,Room,SFW
a031700000FTC25AAH,a0017000006xUxIAAU,SFW-6-096,Personal Office,Unknown,true,a031700000FTC25AAH,true,Room,SFW
a031700000FTC26AAH,a0017000006xUxIAAU,SFW-6-097,Cubicle,Clean,true,a031700000FTC26AAH,true,Room,SFW
a031700000FTC27AAH,a0017000006xUxIAAU,SFW-6-098,Conference Room,Unknown,true,a031700000FTC27AAH,true,Room,SFW
a031700000FTC28AAH,a0017000006xUxIAAU,SFW-6-099,Conference Room,Clean,true,a031700000FTC28AAH,true,Room,SFW
a031700000FTC29AAH,a0017000006xUxIAAU,SFW-6-100,Closet,Unknown,true,a031700000FTC29AAH,true,Room,SFW
a031700000FTC2AAAX,a0017000006xUxIAAU,SFW-6-101,Conference Room,Unknown,true,a031700000FTC2AAAX,true,Room,SFW
a031700000FTC2BAAX,a0017000006xUxIAAU,SFW-6-102,Closet,Clean,true,a031700000FTC2BAAX,true,Room,SFW
a031700000FTC2CAAX,a0017000006xUxIAAU,SFW-6-103,Lavatory,Unknown,true,a031700000FTC2CAAX,true,Room,SFW
a031700000FTC2DAAX,a0017000006xUxIAAU,SFW-6-104,Lavatory,Clean,true,a031700000FTC2DAAX,true,Room,SFW
a031700000FTC2EAAX,a0017000006xUxIAAU,SFW-6-105,Lavatory,Clean,true,a031700000FTC2EAAX,true,Room,SFW
a031700000FTC2FAAX,a0017000006xUxIAAU,SFW-6-106,Conference Room,Unknown,true,a031700000FTC2FAAX,true,Room,SFW
a031700000FTC2GAAX,a0017000006xUxIAAU,SFW-6-107,Closet,Unknown,true,a031700000FTC2GAAX,true,Room,SFW
a031700000FTC2HAAX,a0017000006xUxIAAU,SFW-6-108,Cubicle,Unknown,true,a031700000FTC2HAAX,true,Room,SFW
a031700000FTC2IAAX,a0017000006xUxIAAU,SFW-6-109,Cubicle,Clean,true,a031700000FTC2IAAX,true,Room,SFW
a031700000FTC2JAAX,a0017000006xUxIAAU,SFW-6-110,Lavatory,Clean,true,a031700000FTC2JAAX,true,Room,SFW
a031700000FTC2KAAX,a0017000006xUxIAAU,SFW-6-111,Conference Room,Unknown,true,a031700000FTC2KAAX,true,Room,SFW
a031700000FTC2LAAX,a0017000006xUxIAAU,SFW-6-112,Closet,Clean,true,a031700000FTC2LAAX,true,Room,SFW
a031700000FTC2MAAX,a0017000006xUxIAAU,SFW-6-113,Personal Office,Unknown,true,a031700000FTC2MAAX,true,Room,SFW
a031700000FTC2NAAX,a0017000006xUxIAAU,SFW-6-114,Kitchen,Unknown,true,a031700000FTC2NAAX,true,Room,SFW
a031700000FTC2OAAX,a0017000006xUxIAAU,SFW-7-001,Conference Room,Unknown,true,a031700000FTC2OAAX,true,Room,SFW
a031700000FTC2PAAX,a0017000006xUxIAAU,SFW-7-002,Communal Space,Clean,true,a031700000FTC2PAAX,true,Room,SFW
a031700000FTC2QAAX,a0017000006xUxIAAU,SFW-7-003,Communal Space,Unknown,true,a031700000FTC2QAAX,true,Room,SFW
a031700000FTC2RAAX,a0017000006xUxIAAU,SFW-7-004,Personal Office,Unknown,true,a031700000FTC2RAAX,true,Room,SFW
a031700000FTC2SAAX,a0017000006xUxIAAU,SFW-7-005,Conference Room,Clean,true,a031700000FTC2SAAX,true,Room,SFW
a031700000FTC2TAAX,a0017000006xUxIAAU,SFW-7-006,Cubicle,Unknown,true,a031700000FTC2TAAX,true,Room,SFW
a031700000FTC2UAAX,a0017000006xUxIAAU,SFW-7-007,Cubicle,Clean,true,a031700000FTC2UAAX,true,Room,SFW
a031700000FTC2VAAX,a0017000006xUxIAAU,SFW-7-008,Cubicle,Unknown,true,a031700000FTC2VAAX,true,Room,SFW
a031700000FTC2WAAX,a0017000006xUxIAAU,SFW-7-009,Personal Office,Unknown,true,a031700000FTC2WAAX,true,Room,SFW
a031700000FTC2XAAX,a0017000006xUxIAAU,SFW-7-010,Cubicle,Clean,true,a031700000FTC2XAAX,true,Room,SFW
a031700000FTC2YAAX,a0017000006xUxIAAU,SFW-7-011,Personal Office,Clean,true,a031700000FTC2YAAX,true,Room,SFW
a031700000FTC2ZAAX,a0017000006xUxIAAU,SFW-7-012,Cubicle,Clean,true,a031700000FTC2ZAAX,true,Room,SFW
a031700000FTC2aAAH,a0017000006xUxIAAU,SFW-7-013,Conference Room,Unknown,true,a031700000FTC2aAAH,true,Room,SFW
a031700000FTC2bAAH,a0017000006xUxIAAU,SFW-7-014,Cubicle,Unknown,true,a031700000FTC2bAAH,true,Room,SFW
a031700000FTC2cAAH,a0017000006xUxIAAU,SFW-7-015,Conference Room,Unknown,true,a031700000FTC2cAAH,true,Room,SFW
a031700000FTC2dAAH,a0017000006xUxIAAU,SFW-7-016,Cubicle,Clean,true,a031700000FTC2dAAH,true,Room,SFW
a031700000FTC2eAAH,a0017000006xUxIAAU,SFW-7-017,Conference Room,Unknown,true,a031700000FTC2eAAH,true,Room,SFW
a031700000FTC2fAAH,a0017000006xUxIAAU,SFW-7-018,Cubicle,Unknown,true,a031700000FTC2fAAH,true,Room,SFW
a031700000FTC2gAAH,a0017000006xUxIAAU,SFW-7-019,Cubicle,Clean,true,a031700000FTC2gAAH,true,Room,SFW
a031700000FTC2hAAH,a0017000006xUxIAAU,SFW-7-020,Kitchen,Clean,true,a031700000FTC2hAAH,true,Room,SFW
a031700000FTC2iAAH,a0017000006xUxIAAU,SFW-7-021,Cubicle,Unknown,true,a031700000FTC2iAAH,true,Room,SFW
a031700000FTC2jAAH,a0017000006xUxIAAU,SFW-7-022,Lavatory,Unknown,true,a031700000FTC2jAAH,true,Room,SFW
a031700000FTC2kAAH,a0017000006xUxIAAU,SFW-7-023,Conference Room,Clean,true,a031700000FTC2kAAH,true,Room,SFW
a031700000FTC2lAAH,a0017000006xUxIAAU,SFW-7-024,Personal Office,Unknown,true,a031700000FTC2lAAH,true,Room,SFW
a031700000FTC2mAAH,a0017000006xUxIAAU,SFW-7-025,Conference Room,Clean,true,a031700000FTC2mAAH,true,Room,SFW
a031700000FTC2nAAH,a0017000006xUxIAAU,SFW-7-026,Cubicle,Unknown,true,a031700000FTC2nAAH,true,Room,SFW
a031700000FTC2oAAH,a0017000006xUxIAAU,SFW-7-027,Conference Room,Clean,true,a031700000FTC2oAAH,true,Room,SFW
a031700000FTC2pAAH,a0017000006xUxIAAU,SFW-7-028,Communal Space,Clean,true,a031700000FTC2pAAH,true,Room,SFW
a031700000FTC2qAAH,a0017000006xUxIAAU,SFW-7-029,Closet,Unknown,true,a031700000FTC2qAAH,true,Room,SFW
a031700000FTC2rAAH,a0017000006xUxIAAU,SFW-7-030,Cubicle,Unknown,true,a031700000FTC2rAAH,true,Room,SFW
a031700000FTC2sAAH,a0017000006xUxIAAU,SFW-7-031,Personal Office,Clean,true,a031700000FTC2sAAH,true,Room,SFW
a031700000FTC2tAAH,a0017000006xUxIAAU,SFW-7-032,Closet,Clean,true,a031700000FTC2tAAH,true,Room,SFW
a031700000FTC2uAAH,a0017000006xUxIAAU,SFW-7-033,Lavatory,Unknown,true,a031700000FTC2uAAH,true,Room,SFW
a031700000FTC2vAAH,a0017000006xUxIAAU,SFW-7-034,Lavatory,Clean,true,a031700000FTC2vAAH,true,Room,SFW
a031700000FTC2wAAH,a0017000006xUxIAAU,SFW-7-035,Lavatory,Unknown,true,a031700000FTC2wAAH,true,Room,SFW
a031700000FTC2xAAH,a0017000006xUxIAAU,SFW-7-036,Personal Office,Unknown,true,a031700000FTC2xAAH,true,Room,SFW
a031700000FTC2yAAH,a0017000006xUxIAAU,SFW-7-037,Personal Office,Unknown,true,a031700000FTC2yAAH,true,Room,SFW
a031700000FTC2zAAH,a0017000006xUxIAAU,SFW-7-038,Cubicle,Unknown,true,a031700000FTC2zAAH,true,Room,SFW
a031700000FTC30AAH,a0017000006xUxIAAU,SFW-7-039,Cubicle,Unknown,true,a031700000FTC30AAH,true,Room,SFW
a031700000FTC31AAH,a0017000006xUxIAAU,SFW-7-040,Communal Space,Unknown,true,a031700000FTC31AAH,true,Room,SFW
a031700000FTC32AAH,a0017000006xUxIAAU,SFW-7-041,Cubicle,Unknown,true,a031700000FTC32AAH,true,Room,SFW
a031700000FTC33AAH,a0017000006xUxIAAU,SFW-7-042,Cubicle,Unknown,true,a031700000FTC33AAH,true,Room,SFW
a031700000FTC34AAH,a0017000006xUxIAAU,SFW-7-043,Cubicle,Clean,true,a031700000FTC34AAH,true,Room,SFW
a031700000FTC35AAH,a0017000006xUxIAAU,SFW-7-044,Personal Office,Clean,true,a031700000FTC35AAH,true,Room,SFW
a031700000FTC36AAH,a0017000006xUxIAAU,SFW-7-045,Lavatory,Unknown,true,a031700000FTC36AAH,true,Room,SFW
a031700000FTC37AAH,a0017000006xUxIAAU,SFW-7-046,Personal Office,Clean,true,a031700000FTC37AAH,true,Room,SFW
a031700000FTC38AAH,a0017000006xUxIAAU,SFW-7-047,Personal Office,Clean,true,a031700000FTC38AAH,true,Room,SFW
a031700000FTC39AAH,a0017000006xUxIAAU,SFW-7-048,Conference Room,Clean,true,a031700000FTC39AAH,true,Room,SFW
a031700000FTC3AAAX,a0017000006xUxIAAU,SFW-7-049,Cubicle,Unknown,true,a031700000FTC3AAAX,true,Room,SFW
a031700000FTC3BAAX,a0017000006xUxIAAU,SFW-7-050,Cubicle,Clean,true,a031700000FTC3BAAX,true,Room,SFW
a031700000FTC3CAAX,a0017000006xUxIAAU,SFW-7-051,Cubicle,Unknown,true,a031700000FTC3CAAX,true,Room,SFW
a031700000FTC3DAAX,a0017000006xUxIAAU,SFW-7-052,Kitchen,Unknown,true,a031700000FTC3DAAX,true,Room,SFW
a031700000FTC3EAAX,a0017000006xUxIAAU,SFW-7-053,Kitchen,Clean,true,a031700000FTC3EAAX,true,Room,SFW
a031700000FTC3FAAX,a0017000006xUxIAAU,SFW-7-054,Personal Office,Clean,true,a031700000FTC3FAAX,true,Room,SFW
a031700000FTC3GAAX,a0017000006xUxIAAU,SFW-7-055,Personal Office,Clean,true,a031700000FTC3GAAX,true,Room,SFW
a031700000FTC3HAAX,a0017000006xUxIAAU,SFW-7-056,Cubicle,Clean,true,a031700000FTC3HAAX,true,Room,SFW
a031700000FTC3IAAX,a0017000006xUxIAAU,SFW-7-057,Cubicle,Unknown,true,a031700000FTC3IAAX,true,Room,SFW
a031700000FTC3JAAX,a0017000006xUxIAAU,SFW-7-058,Cubicle,Unknown,true,a031700000FTC3JAAX,true,Room,SFW
a031700000FTC3KAAX,a0017000006xUxIAAU,SFW-7-059,Personal Office,Clean,true,a031700000FTC3KAAX,true,Room,SFW
a031700000FTC3LAAX,a0017000006xUxIAAU,SFW-7-060,Cubicle,Clean,true,a031700000FTC3LAAX,true,Room,SFW
a031700000FTC3MAAX,a0017000006xUxIAAU,SFW-7-061,Conference Room,Unknown,true,a031700000FTC3MAAX,true,Room,SFW
a031700000FTC3NAAX,a0017000006xUxIAAU,SFW-7-062,Cubicle,Unknown,true,a031700000FTC3NAAX,true,Room,SFW
a031700000FTC3OAAX,a0017000006xUxIAAU,SFW-7-063,Cubicle,Clean,true,a031700000FTC3OAAX,true,Room,SFW
a031700000FTC3PAAX,a0017000006xUxIAAU,SFW-7-064,Communal Space,Clean,true,a031700000FTC3PAAX,true,Room,SFW
a031700000FTC3QAAX,a0017000006xUxIAAU,SFW-7-065,Personal Office,Clean,true,a031700000FTC3QAAX,true,Room,SFW
a031700000FTC3RAAX,a0017000006xUxIAAU,SFW-7-066,Personal Office,Clean,true,a031700000FTC3RAAX,true,Room,SFW
a031700000FTC3SAAX,a0017000006xUxIAAU,SFW-7-067,Closet,Unknown,true,a031700000FTC3SAAX,true,Room,SFW
a031700000FTC3TAAX,a0017000006xUxIAAU,SFW-7-068,Personal Office,Clean,true,a031700000FTC3TAAX,true,Room,SFW
a031700000FTC3UAAX,a0017000006xUxIAAU,SFW-7-069,Cubicle,Clean,true,a031700000FTC3UAAX,true,Room,SFW
a031700000FTC3VAAX,a0017000006xUxIAAU,SFW-7-070,Personal Office,Unknown,true,a031700000FTC3VAAX,true,Room,SFW
a031700000FTC3WAAX,a0017000006xUxIAAU,SFW-7-071,Cubicle,Clean,true,a031700000FTC3WAAX,true,Room,SFW
a031700000FTC3XAAX,a0017000006xUxIAAU,SFW-7-072,Conference Room,Unknown,true,a031700000FTC3XAAX,true,Room,SFW
a031700000FTC3YAAX,a0017000006xUxIAAU,SFW-7-073,Cubicle,Unknown,true,a031700000FTC3YAAX,true,Room,SFW
a031700000FTC3ZAAX,a0017000006xUxIAAU,SFW-7-074,Personal Office,Unknown,true,a031700000FTC3ZAAX,true,Room,SFW
a031700000FTC3aAAH,a0017000006xUxIAAU,SFW-7-075,Conference Room,Clean,true,a031700000FTC3aAAH,true,Room,SFW
a031700000FTC3bAAH,a0017000006xUxIAAU,SFW-7-076,Personal Office,Unknown,true,a031700000FTC3bAAH,true,Room,SFW
a031700000FTC3cAAH,a0017000006xUxIAAU,SFW-7-077,Cubicle,Unknown,true,a031700000FTC3cAAH,true,Room,SFW
a031700000FTC3dAAH,a0017000006xUxIAAU,SFW-7-078,Personal Office,Clean,true,a031700000FTC3dAAH,true,Room,SFW
a031700000FTC3eAAH,a0017000006xUxIAAU,SFW-7-079,Conference Room,Unknown,true,a031700000FTC3eAAH,true,Room,SFW
a031700000FTC3fAAH,a0017000006xUxIAAU,SFW-7-080,Cubicle,Unknown,true,a031700000FTC3fAAH,true,Room,SFW
a031700000FTC3gAAH,a0017000006xUxIAAU,SFW-7-081,Cubicle,Clean,true,a031700000FTC3gAAH,true,Room,SFW
a031700000FTC3hAAH,a0017000006xUxIAAU,SFW-7-082,Cubicle,Unknown,true,a031700000FTC3hAAH,true,Room,SFW
a031700000FTC3iAAH,a0017000006xUxIAAU,SFW-7-083,Cubicle,Clean,true,a031700000FTC3iAAH,true,Room,SFW
a031700000FTC3jAAH,a0017000006xUxIAAU,SFW-7-084,Cubicle,Clean,true,a031700000FTC3jAAH,true,Room,SFW
a031700000FTC3kAAH,a0017000006xUxIAAU,SFW-7-085,Communal Space,Unknown,true,a031700000FTC3kAAH,true,Room,SFW
a031700000FTC3lAAH,a0017000006xUxIAAU,SFW-7-086,Personal Office,Unknown,true,a031700000FTC3lAAH,true,Room,SFW
a031700000FTC3mAAH,a0017000006xUxIAAU,SFW-7-087,Cubicle,Clean,true,a031700000FTC3mAAH,true,Room,SFW
a031700000FTC3nAAH,a0017000006xUxIAAU,SFW-7-088,Conference Room,Unknown,true,a031700000FTC3nAAH,true,Room,SFW
a031700000FTC3oAAH,a0017000006xUxIAAU,SFW-7-089,Closet,Unknown,true,a031700000FTC3oAAH,true,Room,SFW
a031700000FTC3pAAH,a0017000006xUxIAAU,SFW-7-090,Cubicle,Unknown,true,a031700000FTC3pAAH,true,Room,SFW
a031700000FTC3qAAH,a0017000006xUxIAAU,SFW-7-091,Personal Office,Clean,true,a031700000FTC3qAAH,true,Room,SFW
a031700000FTC3rAAH,a0017000006xUxIAAU,SFW-7-092,Cubicle,Unknown,true,a031700000FTC3rAAH,true,Room,SFW
a031700000FTC3sAAH,a0017000006xUxIAAU,SFW-7-093,Communal Space,Unknown,true,a031700000FTC3sAAH,true,Room,SFW
a031700000FTC3tAAH,a0017000006xUxIAAU,SFW-7-094,Cubicle,Clean,true,a031700000FTC3tAAH,true,Room,SFW
a031700000FTC3uAAH,a0017000006xUxIAAU,SFW-7-095,Cubicle,Unknown,true,a031700000FTC3uAAH,true,Room,SFW
a031700000FTC3vAAH,a0017000006xUxIAAU,SFW-7-096,Cubicle,Unknown,true,a031700000FTC3vAAH,true,Room,SFW
a031700000FTC3wAAH,a0017000006xUxIAAU,SFW-7-097,Closet,Clean,true,a031700000FTC3wAAH,true,Room,SFW
a031700000FTC3xAAH,a0017000006xUxIAAU,SFW-7-098,Cubicle,Clean,true,a031700000FTC3xAAH,true,Room,SFW
a031700000FTC3yAAH,a0017000006xUxIAAU,SFW-7-099,Personal Office,Unknown,true,a031700000FTC3yAAH,true,Room,SFW
a031700000FTC3zAAH,a0017000006xUxIAAU,SFW-7-100,Conference Room,Unknown,true,a031700000FTC3zAAH,true,Room,SFW
a031700000FTC40AAH,a0017000006xUxIAAU,SFW-7-101,Personal Office,Clean,true,a031700000FTC40AAH,true,Room,SFW
a031700000FTC41AAH,a0017000006xUxIAAU,SFW-7-102,Cubicle,Clean,true,a031700000FTC41AAH,true,Room,SFW
a031700000FTC42AAH,a0017000006xUxIAAU,SFW-7-103,Kitchen,Unknown,true,a031700000FTC42AAH,true,Room,SFW
a031700000FTC43AAH,a0017000006xUxIAAU,SFW-7-104,Conference Room,Clean,true,a031700000FTC43AAH,true,Room,SFW
a031700000FTC44AAH,a0017000006xUxIAAU,SFW-7-105,Conference Room,Unknown,true,a031700000FTC44AAH,true,Room,SFW
a031700000FTC45AAH,a0017000006xUxIAAU,SFW-7-106,Communal Space,Clean,true,a031700000FTC45AAH,true,Room,SFW
a031700000FTC46AAH,a0017000006xUxIAAU,SFW-7-107,Cubicle,Unknown,true,a031700000FTC46AAH,true,Room,SFW
a031700000FTC47AAH,a0017000006xUxIAAU,SFW-7-108,Cubicle,Unknown,true,a031700000FTC47AAH,true,Room,SFW
a031700000FTC48AAH,a0017000006xUxIAAU,SFW-7-109,Personal Office,Clean,true,a031700000FTC48AAH,true,Room,SFW
a031700000FTC49AAH,a0017000006xUxIAAU,SFW-8-001,Personal Office,Clean,true,a031700000FTC49AAH,true,Room,SFW
a031700000FTC4AAAX,a0017000006xUxIAAU,SFW-8-002,Cubicle,Clean,true,a031700000FTC4AAAX,true,Room,SFW
a031700000FTC4BAAX,a0017000006xUxIAAU,SFW-8-003,Conference Room,Unknown,true,a031700000FTC4BAAX,true,Room,SFW
a031700000FTC4CAAX,a0017000006xUxIAAU,SFW-8-004,Lavatory,Unknown,true,a031700000FTC4CAAX,true,Room,SFW
a031700000FTC4DAAX,a0017000006xUxIAAU,SFW-8-005,Conference Room,Unknown,true,a031700000FTC4DAAX,true,Room,SFW
a031700000FTC4EAAX,a0017000006xUxIAAU,SFW-8-006,Cubicle,Unknown,true,a031700000FTC4EAAX,true,Room,SFW
a031700000FTC4FAAX,a0017000006xUxIAAU,SFW-8-007,Personal Office,Unknown,true,a031700000FTC4FAAX,true,Room,SFW
a031700000FTC4GAAX,a0017000006xUxIAAU,SFW-8-008,Communal Space,Clean,true,a031700000FTC4GAAX,true,Room,SFW
a031700000FTC4HAAX,a0017000006xUxIAAU,SFW-8-009,Conference Room,Clean,true,a031700000FTC4HAAX,true,Room,SFW
a031700000FTC4IAAX,a0017000006xUxIAAU,SFW-8-010,Cubicle,Unknown,true,a031700000FTC4IAAX,true,Room,SFW
a031700000FTC4JAAX,a0017000006xUxIAAU,SFW-8-011,Cubicle,Clean,true,a031700000FTC4JAAX,true,Room,SFW
a031700000FTC4KAAX,a0017000006xUxIAAU,SFW-8-012,Conference Room,Unknown,true,a031700000FTC4KAAX,true,Room,SFW
a031700000FTC4LAAX,a0017000006xUxIAAU,SFW-8-013,Communal Space,Clean,true,a031700000FTC4LAAX,true,Room,SFW
a031700000FTC4MAAX,a0017000006xUxIAAU,SFW-8-014,Lavatory,Clean,true,a031700000FTC4MAAX,true,Room,SFW
a031700000FTC4NAAX,a0017000006xUxIAAU,SFW-8-015,Conference Room,Unknown,true,a031700000FTC4NAAX,true,Room,SFW
a031700000FTC4OAAX,a0017000006xUxIAAU,SFW-8-016,Lavatory,Clean,true,a031700000FTC4OAAX,true,Room,SFW
a031700000FTC4PAAX,a0017000006xUxIAAU,SFW-8-017,Personal Office,Clean,true,a031700000FTC4PAAX,true,Room,SFW
a031700000FTC4QAAX,a0017000006xUxIAAU,SFW-8-018,Cubicle,Clean,true,a031700000FTC4QAAX,true,Room,SFW
a031700000FTC4RAAX,a0017000006xUxIAAU,SFW-8-019,Cubicle,Clean,true,a031700000FTC4RAAX,true,Room,SFW
a031700000FTC4SAAX,a0017000006xUxIAAU,SFW-8-020,Personal Office,Clean,true,a031700000FTC4SAAX,true,Room,SFW
a031700000FTC4TAAX,a0017000006xUxIAAU,SFW-8-021,Cubicle,Unknown,true,a031700000FTC4TAAX,true,Room,SFW
a031700000FTC4UAAX,a0017000006xUxIAAU,SFW-8-022,Personal Office,Unknown,true,a031700000FTC4UAAX,true,Room,SFW
a031700000FTC4VAAX,a0017000006xUxIAAU,SFW-8-023,Conference Room,Unknown,true,a031700000FTC4VAAX,true,Room,SFW
a031700000FTC4WAAX,a0017000006xUxIAAU,SFW-8-024,Cubicle,Clean,true,a031700000FTC4WAAX,true,Room,SFW
a031700000FTC4XAAX,a0017000006xUxIAAU,SFW-8-025,Cubicle,Unknown,true,a031700000FTC4XAAX,true,Room,SFW
a031700000FTC4YAAX,a0017000006xUxIAAU,SFW-8-026,Personal Office,Clean,true,a031700000FTC4YAAX,true,Room,SFW
a031700000FTC4ZAAX,a0017000006xUxIAAU,SFW-8-027,Cubicle,Clean,true,a031700000FTC4ZAAX,true,Room,SFW
a031700000FTC4aAAH,a0017000006xUxIAAU,SFW-8-028,Closet,Unknown,true,a031700000FTC4aAAH,true,Room,SFW
a031700000FTC4bAAH,a0017000006xUxIAAU,SFW-8-029,Conference Room,Unknown,true,a031700000FTC4bAAH,true,Room,SFW
a031700000FTC4cAAH,a0017000006xUxIAAU,SFW-8-030,Conference Room,Unknown,true,a031700000FTC4cAAH,true,Room,SFW
a031700000FTC4dAAH,a0017000006xUxIAAU,SFW-8-031,Cubicle,Clean,true,a031700000FTC4dAAH,true,Room,SFW
